Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:30 PM,6:29 PM,Session w. Jesse,1602889,164,59,54,72%,141,886,171,2019-01-28,1,4,14,28,12,0,0,4,28,84,48,0,0

Time,hr
Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:39 PM,6:19 PM,Walk to gym,1602889,82,41,32,65%,126,501,152,2018-09-18,4,5,19,13,0,0,0,5,38,39,0,0,0

Time,hr
2018-09-18 17:39,84
2018-09-18 17:42,95
2018-09-18 17:43,109
2018-09-18 17:44,116
2018-09-18 17:45,122
2018-09-18 17:46,134
2018-09-18 17:47,146
2018-09-18 17:48,122
2018-09-18 17:49,121
2018-09-18 17:50,127
2018-09-18 17:51,122
2018-09-18 17:52,103
2018-09-18 17:53,123
2018-09-18 17:54,144
2018-09-18 17:55,145
2018-09-18 17:56,142
2018-09-18 17:57,133
2018-09-18 17:58,125
2018-09-18 17:59,134
2018-09-18 18:00,134
2018-09-18 18:01,129
2018-09-18 18:02,124
2018-09-18 18:03,123
2018-09-18 18:04,122
2018-09-18 18:05,123
2018-09-18 18:06,127
2018-09-18 18:07,133
2018-09-18 18:08,138
2018-09-18 18:09,140
2018-09-18 18:10,147
2018-09-18 18:11,114
2018-09-18 18:12,105
2018-09-18 18:14,103
2018-09-18 18:16,152
2018-09-18 18:19,148

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
6:56 PM,9:02 PM,Session w. Jesse + walk,1602889,345,125,117,72%,140,1904,170,2018-09-17,1,7,41,48,28,0,0,7,82,144,112,0,0

Time,hr
2018-09-17 18:56,91
2018-09-17 18:57,97
2018-09-17 18:58,115
2018-09-17 18:59,123
2018-09-17 19:00,137
2018-09-17 19:01,152
2018-09-17 19:02,127
2018-09-17 19:03,117
2018-09-17 19:04,126
2018-09-17 19:05,136
2018-09-17 19:06,162
2018-09-17 19:07,147
2018-09-17 19:08,141
2018-09-17 19:09,142
2018-09-17 19:10,153
2018-09-17 19:11,143
2018-09-17 19:12,156
2018-09-17 19:13,132
2018-09-17 19:14,121
2018-09-17 19:15,123
2018-09-17 19:16,127
2018-09-17 19:17,132
2018-09-17 19:18,141
2018-09-17 19:19,136
2018-09-17 19:20,115
2018-09-17 19:21,102
2018-09-17 19:22,116
2018-09-17 19:23,154
2018-09-17 19:24,147
2018-09-17 19:25,158
2018-09-17 19:26,136
2018-09-17 19:27,138
2018-09-17 19:28,153
2018-09-17 19:29,156
2018-09-17 19:30,149
2018-09-17 19:31,164
2018-09-17 19:32,157
2018-09-17 19:33,136
2018-09-17 19:34,137
2018-09-17 19:35,161
2018-09-17 19:36,143
2018-09-17 19:37,161
2018-09-17 19:38,153
2018-09-17 19:39,131
2018-09-17 19:40,116
2018-09-17 19:41,105
2018-09-17 19:42,123
2018-09-17 19:43,155
2018-09-17 19:44,147
2018-09-17 19:45,155
2018-09-17 19:46,161
2018-09-17 19:47,160
2018-09-17 19:48,143
2018-09-17 19:49,147
2018-09-17 19:50,165
2018-09-17 19:51,161
2018-09-17 19:52,134
2018-09-17 19:53,161
2018-09-17 19:54,155
2018-09-17 19:55,159
2018-09-17 19:56,159
2018-09-17 19:57,134
2018-09-17 19:58,126
2018-09-17 19:59,153
2018-09-17 20:00,161
2018-09-17 20:01,162
2018-09-17 20:02,154
2018-09-17 20:03,153
2018-09-17 20:04,166
2018-09-17 20:05,154
2018-09-17 20:06,143
2018-09-17 20:07,145
2018-09-17 20:08,163
2018-09-17 20:09,152
2018-09-17 20:10,149
2018-09-17 20:11,147
2018-09-17 20:12,154
2018-09-17 20:13,164
2018-09-17 20:14,148
2018-09-17 20:15,150
2018-09-17 20:16,145
2018-09-17 20:17,129
2018-09-17 20:18,128
2018-09-17 20:19,123
2018-09-17 20:20,120
2018-09-17 20:21,117
2018-09-17 20:22,121
2018-09-17 20:23,119
2018-09-17 20:24,124
2018-09-17 20:25,134
2018-09-17 20:26,149
2018-09-17 20:27,149
2018-09-17 20:28,150
2018-09-17 20:29,144
2018-09-17 20:30,142
2018-09-17 20:31,159
2018-09-17 20:32,148
2018-09-17 20:33,138
2018-09-17 20:34,136
2018-09-17 20:35,142
2018-09-17 20:36,144
2018-09-17 20:37,161
2018-09-17 20:38,152
2018-09-17 20:39,131
2018-09-17 20:40,128
2018-09-17 20:41,136
2018-09-17 20:42,143
2018-09-17 20:43,141
2018-09-17 20:44,140
2018-09-17 20:45,131
2018-09-17 20:46,128
2018-09-17 20:47,130
2018-09-17 20:48,139
2018-09-17 20:49,152
2018-09-17 20:50,149
2018-09-17 20:51,132
2018-09-17 20:52,127
2018-09-17 20:53,151
2018-09-17 20:54,153
2018-09-17 20:55,123
2018-09-17 20:56,124
2018-09-17 20:57,125
2018-09-17 20:58,131
2018-09-17 20:59,125
2018-09-17 21:00,114
2018-09-17 21:01,108
2018-09-17 21:02,112

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:42 PM,8:22 PM,Cardio,1602889,112,40,36,73%,141,597,168,2018-09-16,2,2,11,12,13,0,0,2,22,36,52,0,0

Time,hr
2018-09-16 19:42,89
2018-09-16 19:43,89
2018-09-16 19:44,85
2018-09-16 19:45,105
2018-09-16 19:46,123
2018-09-16 19:47,140
2018-09-16 19:48,148
2018-09-16 19:49,157
2018-09-16 19:50,152
2018-09-16 19:51,129
2018-09-16 19:52,116
2018-09-16 19:53,132
2018-09-16 19:54,155
2018-09-16 19:55,156
2018-09-16 19:56,155
2018-09-16 19:57,150
2018-09-16 19:58,146
2018-09-16 19:59,133
2018-09-16 20:00,122
2018-09-16 20:01,133
2018-09-16 20:02,147
2018-09-16 20:03,160
2018-09-16 20:04,163
2018-09-16 20:05,164
2018-09-16 20:06,163
2018-09-16 20:07,154
2018-09-16 20:08,151
2018-09-16 20:09,156
2018-09-16 20:10,162
2018-09-16 20:11,156
2018-09-16 20:12,134
2018-09-16 20:13,122
2018-09-16 20:14,120
2018-09-16 20:15,136
2018-09-16 20:16,162
2018-09-16 20:17,154
2018-09-16 20:18,151
2018-09-16 20:19,164
2018-09-16 20:20,139
2018-09-16 20:21,122
2018-09-16 20:22,122

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
12:37 PM,1:15 PM,Walk home from gym,1602889,94,38,37,69%,134,553,153,2018-09-15,0,1,18,19,0,0,0,1,36,57,0,0,0

Time,hr
2018-09-15 12:37,129
2018-09-15 12:38,124
2018-09-15 12:39,118
2018-09-15 12:40,119
2018-09-15 12:41,124
2018-09-15 12:42,126
2018-09-15 12:43,134
2018-09-15 12:44,134
2018-09-15 12:45,136
2018-09-15 12:46,136
2018-09-15 12:47,136
2018-09-15 12:48,140
2018-09-15 12:49,144
2018-09-15 12:50,139
2018-09-15 12:51,143
2018-09-15 12:52,145
2018-09-15 12:53,141
2018-09-15 12:54,139
2018-09-15 12:55,138
2018-09-15 12:56,140
2018-09-15 12:57,135
2018-09-15 12:58,139
2018-09-15 12:59,135
2018-09-15 13:00,137
2018-09-15 13:01,134
2018-09-15 13:02,141
2018-09-15 13:03,144
2018-09-15 13:04,130
2018-09-15 13:05,127
2018-09-15 13:06,132
2018-09-15 13:07,145
2018-09-15 13:08,150
2018-09-15 13:09,134
2018-09-15 13:10,126
2018-09-15 13:11,131
2018-09-15 13:12,137
2018-09-15 13:13,134
2018-09-15 13:14,118
2018-09-15 13:15,116

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
10:20 AM,12:01 PM,Walk + Cardio + Legs,1602889,279,101,98,72%,140,1562,171,2018-09-15,0,3,34,48,16,0,0,3,68,144,64,0,0

Time,hr
2018-09-15 10:20,109
2018-09-15 10:21,120
2018-09-15 10:22,126
2018-09-15 10:23,136
2018-09-15 10:24,144
2018-09-15 10:25,143
2018-09-15 10:26,126
2018-09-15 10:27,131
2018-09-15 10:28,134
2018-09-15 10:29,146
2018-09-15 10:30,145
2018-09-15 10:31,135
2018-09-15 10:32,133
2018-09-15 10:33,132
2018-09-15 10:34,140
2018-09-15 10:35,131
2018-09-15 10:36,136
2018-09-15 10:37,142
2018-09-15 10:38,148
2018-09-15 10:39,135
2018-09-15 10:40,136
2018-09-15 10:41,144
2018-09-15 10:42,139
2018-09-15 10:43,147
2018-09-15 10:44,148
2018-09-15 10:45,143
2018-09-15 10:46,144
2018-09-15 10:47,141
2018-09-15 10:48,150
2018-09-15 10:49,139
2018-09-15 10:50,135
2018-09-15 10:51,115
2018-09-15 10:52,115
2018-09-15 10:53,127
2018-09-15 10:54,145
2018-09-15 10:55,152
2018-09-15 10:56,160
2018-09-15 10:57,163
2018-09-15 10:58,165
2018-09-15 10:59,163
2018-09-15 11:00,156
2018-09-15 11:01,165
2018-09-15 11:02,164
2018-09-15 11:03,144
2018-09-15 11:04,127
2018-09-15 11:05,123
2018-09-15 11:06,134
2018-09-15 11:07,141
2018-09-15 11:08,134
2018-09-15 11:09,126
2018-09-15 11:10,135
2018-09-15 11:11,150
2018-09-15 11:12,146
2018-09-15 11:13,148
2018-09-15 11:14,155
2018-09-15 11:15,149
2018-09-15 11:16,129
2018-09-15 11:17,133
2018-09-15 11:18,129
2018-09-15 11:19,146
2018-09-15 11:20,141
2018-09-15 11:21,123
2018-09-15 11:22,139
2018-09-15 11:23,153
2018-09-15 11:24,149
2018-09-15 11:25,127
2018-09-15 11:26,129
2018-09-15 11:27,112
2018-09-15 11:28,121
2018-09-15 11:29,114
2018-09-15 11:30,128
2018-09-15 11:31,151
2018-09-15 11:32,145
2018-09-15 11:33,152
2018-09-15 11:34,146
2018-09-15 11:35,152
2018-09-15 11:36,144
2018-09-15 11:37,133
2018-09-15 11:38,129
2018-09-15 11:39,142
2018-09-15 11:40,159
2018-09-15 11:41,133
2018-09-15 11:42,139
2018-09-15 11:43,151
2018-09-15 11:44,151
2018-09-15 11:45,133
2018-09-15 11:46,152
2018-09-15 11:47,160
2018-09-15 11:48,136
2018-09-15 11:49,132
2018-09-15 11:50,148
2018-09-15 11:51,130
2018-09-15 11:52,124
2018-09-15 11:53,142
2018-09-15 11:54,153
2018-09-15 11:55,159
2018-09-15 11:56,161
2018-09-15 11:57,162
2018-09-15 11:58,153
2018-09-15 11:59,137
2018-09-15 12:00,126
2018-09-15 12:01,121

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:55 PM,9:13 PM,Walk,1602889,158,77,65,65%,126,1025,155,2018-09-14,0,12,49,16,0,0,0,12,98,48,0,0,0

Time,hr
2018-09-14 19:55,93
2018-09-14 19:56,107
2018-09-14 19:57,112
2018-09-14 19:58,115
2018-09-14 19:59,123
2018-09-14 20:00,141
2018-09-14 20:01,126
2018-09-14 20:02,111
2018-09-14 20:03,117
2018-09-14 20:04,121
2018-09-14 20:05,129
2018-09-14 20:06,138
2018-09-14 20:07,134
2018-09-14 20:08,136
2018-09-14 20:09,125
2018-09-14 20:10,121
2018-09-14 20:11,127
2018-09-14 20:12,126
2018-09-14 20:13,122
2018-09-14 20:14,118
2018-09-14 20:15,118
2018-09-14 20:16,115
2018-09-14 20:17,116
2018-09-14 20:18,124
2018-09-14 20:19,141
2018-09-14 20:20,153
2018-09-14 20:21,153
2018-09-14 20:22,128
2018-09-14 20:23,119
2018-09-14 20:24,119
2018-09-14 20:25,132
2018-09-14 20:26,135
2018-09-14 20:27,127
2018-09-14 20:28,124
2018-09-14 20:29,128
2018-09-14 20:30,137
2018-09-14 20:31,132
2018-09-14 20:32,123
2018-09-14 20:33,117
2018-09-14 20:34,116
2018-09-14 20:35,126
2018-09-14 20:36,138
2018-09-14 20:37,140
2018-09-14 20:38,140
2018-09-14 20:39,127
2018-09-14 20:40,128
2018-09-14 20:41,125
2018-09-14 20:42,120
2018-09-14 20:43,120
2018-09-14 20:44,120
2018-09-14 20:45,129
2018-09-14 20:46,134
2018-09-14 20:47,133
2018-09-14 20:48,134
2018-09-14 20:49,132
2018-09-14 20:50,116
2018-09-14 20:51,117
2018-09-14 20:52,123
2018-09-14 20:53,138
2018-09-14 20:54,130
2018-09-14 20:55,136
2018-09-14 20:56,120
2018-09-14 20:57,114
2018-09-14 20:58,120
2018-09-14 20:59,122
2018-09-14 21:00,132
2018-09-14 21:01,145
2018-09-14 21:02,133
2018-09-14 21:03,113
2018-09-14 21:04,115
2018-09-14 21:05,136
2018-09-14 21:06,146
2018-09-14 21:07,113
2018-09-14 21:08,117
2018-09-14 21:09,122
2018-09-14 21:10,120
2018-09-14 21:11,122
2018-09-14 21:12,110
2018-09-14 21:13,117

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
8:38 PM,9:20 PM,Walk home,1602889,90,43,36,65%,127,551,153,2018-09-12,1,5,26,11,0,0,0,5,52,33,0,0,0

Time,hr
2018-09-12 20:38,115
2018-09-12 20:39,125
2018-09-12 20:40,136
2018-09-12 20:41,135
2018-09-12 20:42,140
2018-09-12 20:43,135
2018-09-12 20:44,131
2018-09-12 20:45,134
2018-09-12 20:46,130
2018-09-12 20:47,130
2018-09-12 20:48,128
2018-09-12 20:49,130
2018-09-12 20:50,135
2018-09-12 20:51,136
2018-09-12 20:52,135
2018-09-12 20:53,140
2018-09-12 20:54,129
2018-09-12 20:55,116
2018-09-12 20:56,115
2018-09-12 20:57,125
2018-09-12 20:58,139
2018-09-12 20:59,129
2018-09-12 21:00,135
2018-09-12 21:01,124
2018-09-12 21:02,118
2018-09-12 21:03,119
2018-09-12 21:04,123
2018-09-12 21:05,129
2018-09-12 21:06,143
2018-09-12 21:07,141
2018-09-12 21:08,119
2018-09-12 21:09,119
2018-09-12 21:10,134
2018-09-12 21:11,149
2018-09-12 21:12,121
2018-09-12 21:13,114
2018-09-12 21:14,123
2018-09-12 21:15,119
2018-09-12 21:16,130
2018-09-12 21:17,119
2018-09-12 21:18,99
2018-09-12 21:19,96
2018-09-12 21:20,102

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:29 PM,6:50 PM,Walk to Gym and Workout,1602889,203,82,70,69%,135,1155,168,2018-09-12,2,9,33,24,14,0,0,9,66,72,56,0,0

Time,hr
2018-09-12 17:29,95
2018-09-12 17:30,96
2018-09-12 17:31,107
2018-09-12 17:32,113
2018-09-12 17:33,115
2018-09-12 17:34,122
2018-09-12 17:35,139
2018-09-12 17:36,135
2018-09-12 17:37,118
2018-09-12 17:38,114
2018-09-12 17:39,123
2018-09-12 17:40,125
2018-09-12 17:41,137
2018-09-12 17:42,144
2018-09-12 17:43,138
2018-09-12 17:44,138
2018-09-12 17:45,124
2018-09-12 17:46,125
2018-09-12 17:47,134
2018-09-12 17:48,136
2018-09-12 17:49,133
2018-09-12 17:50,128
2018-09-12 17:51,126
2018-09-12 17:52,125
2018-09-12 17:53,129
2018-09-12 17:54,130
2018-09-12 17:55,138
2018-09-12 17:56,139
2018-09-12 17:57,146
2018-09-12 17:58,121
2018-09-12 17:59,106
2018-09-12 18:00,95
2018-09-12 18:01,118
2018-09-12 18:02,110
2018-09-12 18:03,96
2018-09-12 18:04,108
2018-09-12 18:05,120
2018-09-12 18:06,148
2018-09-12 18:07,153
2018-09-12 18:08,149
2018-09-12 18:09,159
2018-09-12 18:10,149
2018-09-12 18:11,159
2018-09-12 18:12,148
2018-09-12 18:13,133
2018-09-12 18:14,132
2018-09-12 18:15,143
2018-09-12 18:16,141
2018-09-12 18:17,135
2018-09-12 18:18,144
2018-09-12 18:19,141
2018-09-12 18:20,138
2018-09-12 18:21,134
2018-09-12 18:22,137
2018-09-12 18:23,137
2018-09-12 18:24,152
2018-09-12 18:25,161
2018-09-12 18:26,162
2018-09-12 18:27,165
2018-09-12 18:28,164
2018-09-12 18:29,163
2018-09-12 18:30,166
2018-09-12 18:31,161
2018-09-12 18:32,156
2018-09-12 18:33,163
2018-09-12 18:34,165
2018-09-12 18:35,158
2018-09-12 18:36,139
2018-09-12 18:37,127
2018-09-12 18:38,124
2018-09-12 18:39,133
2018-09-12 18:40,134
2018-09-12 18:41,140
2018-09-12 18:42,140
2018-09-12 18:43,140
2018-09-12 18:44,140
2018-09-12 18:45,122
2018-09-12 18:46,132
2018-09-12 18:47,137
2018-09-12 18:48,123
2018-09-12 18:49,123
2018-09-12 18:50,116

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:19 PM,9:27 PM,Workout,1602889,323,127,120,70%,136,1873,171,2018-09-11,1,7,60,40,19,0,0,7,120,120,76,0,0

Time,hr
2018-09-11 19:19,100
2018-09-11 19:20,115
2018-09-11 19:21,116
2018-09-11 19:22,124
2018-09-11 19:23,138
2018-09-11 19:24,134
2018-09-11 19:25,115
2018-09-11 19:26,118
2018-09-11 19:27,122
2018-09-11 19:28,124
2018-09-11 19:29,136
2018-09-11 19:30,135
2018-09-11 19:31,134
2018-09-11 19:32,128
2018-09-11 19:33,123
2018-09-11 19:34,127
2018-09-11 19:35,131
2018-09-11 19:36,127
2018-09-11 19:37,124
2018-09-11 19:38,121
2018-09-11 19:39,122
2018-09-11 19:40,123
2018-09-11 19:41,128
2018-09-11 19:42,130
2018-09-11 19:43,132
2018-09-11 19:44,136
2018-09-11 19:45,135
2018-09-11 19:46,119
2018-09-11 19:47,114
2018-09-11 19:48,106
2018-09-11 19:49,121
2018-09-11 19:50,139
2018-09-11 19:51,150
2018-09-11 19:52,155
2018-09-11 19:53,157
2018-09-11 19:54,157
2018-09-11 19:55,152
2018-09-11 19:56,147
2018-09-11 19:57,155
2018-09-11 19:58,159
2018-09-11 19:59,154
2018-09-11 20:00,141
2018-09-11 20:01,133
2018-09-11 20:02,131
2018-09-11 20:03,137
2018-09-11 20:04,141
2018-09-11 20:05,135
2018-09-11 20:06,121
2018-09-11 20:07,144
2018-09-11 20:08,126
2018-09-11 20:09,119
2018-09-11 20:10,132
2018-09-11 20:11,133
2018-09-11 20:12,146
2018-09-11 20:13,164
2018-09-11 20:14,154
2018-09-11 20:15,166
2018-09-11 20:16,156
2018-09-11 20:17,167
2018-09-11 20:18,156
2018-09-11 20:19,167
2018-09-11 20:20,162
2018-09-11 20:21,164
2018-09-11 20:22,139
2018-09-11 20:23,136
2018-09-11 20:24,136
2018-09-11 20:25,144
2018-09-11 20:26,150
2018-09-11 20:27,139
2018-09-11 20:28,159
2018-09-11 20:29,139
2018-09-11 20:30,158
2018-09-11 20:31,156
2018-09-11 20:32,143
2018-09-11 20:33,144
2018-09-11 20:34,166
2018-09-11 20:35,160
2018-09-11 20:36,163
2018-09-11 20:37,159
2018-09-11 20:38,153
2018-09-11 20:39,141
2018-09-11 20:40,136
2018-09-11 20:41,128
2018-09-11 20:42,123
2018-09-11 20:43,120
2018-09-11 20:44,118
2018-09-11 20:45,125
2018-09-11 20:46,132
2018-09-11 20:47,145
2018-09-11 20:48,148
2018-09-11 20:49,146
2018-09-11 20:50,136
2018-09-11 20:51,134
2018-09-11 20:52,137
2018-09-11 20:53,136
2018-09-11 20:54,132
2018-09-11 20:55,128
2018-09-11 20:56,127
2018-09-11 20:57,132
2018-09-11 20:58,138
2018-09-11 20:59,137
2018-09-11 21:00,141
2018-09-11 21:01,141
2018-09-11 21:02,125
2018-09-11 21:03,122
2018-09-11 21:04,123
2018-09-11 21:05,137
2018-09-11 21:06,136
2018-09-11 21:07,138
2018-09-11 21:08,134
2018-09-11 21:09,126
2018-09-11 21:10,122
2018-09-11 21:11,123
2018-09-11 21:12,126
2018-09-11 21:13,140
2018-09-11 21:14,149
2018-09-11 21:15,134
2018-09-11 21:16,120
2018-09-11 21:17,125
2018-09-11 21:18,144
2018-09-11 21:19,148
2018-09-11 21:20,123
2018-09-11 21:21,120
2018-09-11 21:22,126
2018-09-11 21:23,119
2018-09-11 21:24,124
2018-09-11 21:25,116
2018-09-11 21:26,108
2018-09-11 21:27,91

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:06 PM,9:10 PM,Session w. Jesse & Walk,1267537,348,123,116,73%,142,1930,183,2018-09-10,1,7,34,51,28,2,0,7,68,153,112,8,0

Time,hr
2018-09-10 19:06,116
2018-09-10 19:07,119
2018-09-10 19:08,126
2018-09-10 19:09,135
2018-09-10 19:10,127
2018-09-10 19:11,121
2018-09-10 19:12,121
2018-09-10 19:13,128
2018-09-10 19:14,142
2018-09-10 19:15,144
2018-09-10 19:16,147
2018-09-10 19:17,139
2018-09-10 19:18,129
2018-09-10 19:19,138
2018-09-10 19:20,148
2018-09-10 19:21,143
2018-09-10 19:22,139
2018-09-10 19:23,136
2018-09-10 19:24,130
2018-09-10 19:25,110
2018-09-10 19:26,127
2018-09-10 19:27,135
2018-09-10 19:28,135
2018-09-10 19:29,142
2018-09-10 19:30,117
2018-09-10 19:31,110
2018-09-10 19:32,114
2018-09-10 19:33,126
2018-09-10 19:34,112
2018-09-10 19:35,105
2018-09-10 19:36,93
2018-09-10 19:37,112
2018-09-10 19:38,126
2018-09-10 19:39,142
2018-09-10 19:40,153
2018-09-10 19:41,143
2018-09-10 19:42,146
2018-09-10 19:43,152
2018-09-10 19:44,161
2018-09-10 19:45,164
2018-09-10 19:46,147
2018-09-10 19:47,162
2018-09-10 19:48,132
2018-09-10 19:49,146
2018-09-10 19:50,144
2018-09-10 19:51,128
2018-09-10 19:52,166
2018-09-10 19:53,148
2018-09-10 19:54,157
2018-09-10 19:55,148
2018-09-10 19:56,155
2018-09-10 19:57,142
2018-09-10 19:58,139
2018-09-10 19:59,151
2018-09-10 20:00,159
2018-09-10 20:01,170
2018-09-10 20:02,150
2018-09-10 20:03,149
2018-09-10 20:04,166
2018-09-10 20:05,170
2018-09-10 20:06,151
2018-09-10 20:07,133
2018-09-10 20:08,137
2018-09-10 20:09,150
2018-09-10 20:10,168
2018-09-10 20:11,148
2018-09-10 20:12,157
2018-09-10 20:13,160
2018-09-10 20:14,158
2018-09-10 20:15,143
2018-09-10 20:16,151
2018-09-10 20:17,162
2018-09-10 20:18,162
2018-09-10 20:19,172
2018-09-10 20:20,164
2018-09-10 20:21,170
2018-09-10 20:22,161
2018-09-10 20:23,155
2018-09-10 20:24,171
2018-09-10 20:25,165
2018-09-10 20:26,138
2018-09-10 20:27,129
2018-09-10 20:28,123
2018-09-10 20:29,120
2018-09-10 20:30,123
2018-09-10 20:31,125
2018-09-10 20:32,122
2018-09-10 20:33,131
2018-09-10 20:34,149
2018-09-10 20:35,151
2018-09-10 20:36,153
2018-09-10 20:37,148
2018-09-10 20:38,145
2018-09-10 20:39,148
2018-09-10 20:40,147
2018-09-10 20:41,143
2018-09-10 20:42,144
2018-09-10 20:43,153
2018-09-10 20:44,142
2018-09-10 20:45,141
2018-09-10 20:46,145
2018-09-10 20:47,152
2018-09-10 20:48,152
2018-09-10 20:49,152
2018-09-10 20:50,152
2018-09-10 20:51,145
2018-09-10 20:52,145
2018-09-10 20:53,148
2018-09-10 20:54,145
2018-09-10 20:55,130
2018-09-10 20:56,147
2018-09-10 20:57,140
2018-09-10 20:58,159
2018-09-10 20:59,156
2018-09-10 21:00,137
2018-09-10 21:01,139
2018-09-10 21:02,170
2018-09-10 21:03,147
2018-09-10 21:04,131
2018-09-10 21:05,132
2018-09-10 21:06,130
2018-09-10 21:07,134
2018-09-10 21:08,120
2018-09-10 21:09,114
2018-09-10 21:10,114

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
10:44 AM,12:36 PM,Gym and walk,1267537,317,112,107,73%,142,1736,176,2018-09-08,2,3,29,56,22,0,0,3,58,168,88,0,0

Time,hr
2018-09-08 10:44,109
2018-09-08 10:45,125
2018-09-08 10:46,120
2018-09-08 10:47,125
2018-09-08 10:48,133
2018-09-08 10:49,146
2018-09-08 10:50,155
2018-09-08 10:51,139
2018-09-08 10:52,126
2018-09-08 10:53,130
2018-09-08 10:54,150
2018-09-08 10:55,153
2018-09-08 10:56,141
2018-09-08 10:57,139
2018-09-08 10:58,136
2018-09-08 10:59,139
2018-09-08 11:00,140
2018-09-08 11:01,141
2018-09-08 11:02,136
2018-09-08 11:03,132
2018-09-08 11:04,132
2018-09-08 11:05,125
2018-09-08 11:06,135
2018-09-08 11:07,141
2018-09-08 11:08,140
2018-09-08 11:09,143
2018-09-08 11:10,146
